Id,SalePrice,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
775,395000,1973,20,RL,110.0,14226,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,0,0,,,,0,7,2007,New,Partial
776,162000,1204,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,338.0,1204.0,GasA,Ex,Y,SBrkr,1204,0,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,,Attchd,1998.0,Fin,2.0,412.0,TA,TA,Y,0,247,0,0,0,0,,,,0,6,2009,WD ,Normal
777,221500,1614,20,RL,86.0,11210,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1594.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,3.0,865.0,TA,TA,Y,144,59,0,0,0,0,,,,0,7,2006,New,Partial
778,142500,894,20,RL,100.0,13350,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,102.0,864.0,GasA,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,241,0,0,0,0,0,,MnPrv,,0,6,2006,WD ,Normal
779,144000,2020,90,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,2020,0,0,0.0,0.0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2.0,630.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2007,WD ,Normal
780,135000,1004,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,Y,SBrkr,1004,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1977.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD ,Normal
781,176000,1253,20,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253,0,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,0,,,,0,6,2007,WD ,Normal
782,175900,1603,60,RL,65.0,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,GasA,Ex,Y,SBrkr,810,793,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1992.0,RFn,2.0,484.0,TA,TA,Y,0,124,0,0,0,0,,,,0,7,2006,WD ,Normal
783,187100,1430,20,RL,67.0,16285,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2.0,605.0,TA,TA,Y,0,33,0,0,0,0,,,,0,6,2009,WD ,Normal
784,165500,1110,85,RL,,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,,,,0,7,2009,WD ,Normal
785,128000,1484,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742,742,0,0.0,0.0,2,0,3,1,TA,9,Typ,1,Gd,,,,0.0,0.0,,,Y,0,291,134,0,0,0,,,,0,6,2008,WD ,Normal
786,161500,1342,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,630.0,491.0,1372.0,GasA,TA,Y,SBrkr,1342,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2.0,457.0,TA,TA,Y,0,0,0,0,197,0,,,,0,9,2009,WD ,Normal
787,139000,1652,50,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966,686,0,1.0,0.0,2,0,4,1,TA,7,Typ,0,,Detchd,1961.0,Unf,1.0,416.0,TA,TA,Y,0,0,196,0,0,0,,,Shed,1200,6,2010,WD ,Normal
788,233000,2084,60,RL,76.0,10142,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956,1128,0,1.0,0.0,2,1,4,1,Gd,8,Typ,0,,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,0,45,0,0,0,0,,,,0,1,2010,WD ,Normal
789,107900,901,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,Y,SBrkr,901,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD ,Normal
790,187500,2087,60,RL,,12205,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,GasA,Gd,Y,SBrkr,976,1111,0,0.0,0.0,2,1,5,1,Gd,9,Typ,0,,Attchd,1966.0,Fin,2.0,444.0,TA,TA,Y,133,168,0,0,0,0,,,,0,7,2007,WD ,Normal
791,160200,1145,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Ex,Y,SBrkr,1145,0,0,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,,,,0,9,2009,WD ,Normal
792,146800,1062,80,RL,,11333,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2.0,539.0,TA,TA,Y,120,0,0,0,0,0,,,,0,5,2007,WD ,Normal
793,269790,2013,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255.0,1117.0,GasA,Ex,Y,SBrkr,1127,886,0,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2.0,455.0,TA,TA,Y,180,130,0,0,0,0,,,,0,6,2007,WD ,Normal
794,225000,1496,20,RL,76.0,9158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,Ex,Y,SBrkr,1496,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168,130,0,0,0,0,,,,0,6,2007,New,Partial
795,194500,1895,60,RL,,10832,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712.0,712.0,GasA,Ex,Y,SBrkr,1086,809,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,409.0,TA,TA,Y,143,46,0,0,0,0,,,Shed,500,10,2008,WD ,Normal
796,171000,1564,60,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,TA,Y,SBrkr,888,676,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,476.0,TA,TA,Y,0,50,0,0,204,0,,MnPrv,,0,4,2010,WD ,Normal
797,143500,1285,20,RL,71.0,8197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,1285,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,138,0,0,0,0,0,,MnPrv,,0,4,2007,WD ,Normal
798,110000,773,20,RL,57.0,7677,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,203.0,773.0,GasA,Gd,Y,SBrkr,773,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,Abnorml
799,485000,3140,60,RL,104.0,13518,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,Ex,Y,SBrkr,1966,1174,0,0.0,0.0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3.0,820.0,TA,TA,Y,144,78,0,0,0,0,,,,0,7,2009,New,Partial
800,175000,1768,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,Ex,Y,SBrkr,981,787,0,1.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,264,0,0,0,,MnPrv,,0,6,2007,WD ,Normal
801,200000,1688,60,RL,79.0,12798,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616,1072,0,1.0,0.0,2,1,4,1,Gd,8,Typ,0,,Attchd,1997.0,RFn,2.0,603.0,TA,TA,Y,403,114,185,0,0,0,,,Shed,400,5,2008,WD ,Normal
802,109900,1196,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD ,Normal
803,189000,1456,60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36,18,0,0,0,0,,,,0,10,2008,WD ,Normal
804,582933,2822,60,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1734.0,1734.0,GasA,Ex,Y,SBrkr,1734,1088,0,0.0,0.0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3.0,1020.0,TA,TA,Y,52,170,0,0,192,0,,,,0,1,2009,New,Partial
805,118000,1128,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812.0,Unf,0.0,124.0,936.0,GasA,TA,Y,SBrkr,1128,0,0,0.0,0.0,1,0,2,1,TA,5,Min1,0,,Attchd,1954.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2006,WD ,Family
806,227680,1428,20,RL,91.0,12274,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417.0,1417.0,GasA,Ex,Y,SBrkr,1428,0,0,0.0,0.0,2,0,3,1,Ex,6,Typ,0,,Attchd,2008.0,RFn,2.0,554.0,TA,TA,Y,0,60,0,0,0,0,,,,0,7,2008,New,Partial
807,135500,980,80,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,0.0,0.0,2,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Fin,1.0,384.0,TA,TA,Y,68,0,0,0,0,0,,,,0,10,2006,WD ,Normal
808,223500,1576,70,RL,144.0,21384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15.0,1324.0,GasA,Ex,Y,SBrkr,1072,504,0,2.0,0.0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2.0,528.0,TA,TA,Y,0,312,0,0,0,0,,,,0,5,2009,WD ,Normal
809,159950,1086,80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,GasA,TA,Y,SBrkr,1086,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2006,WD ,Normal
810,106000,2138,75,RM,90.0,8100,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,GasA,TA,N,FuseA,1075,1063,0,0.0,0.0,2,0,2,3,TA,11,Typ,0,,Detchd,1910.0,Unf,2.0,360.0,Fa,Po,N,40,156,0,0,0,0,,MnPrv,,0,11,2009,WD ,Normal
811,181000,1309,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,1309,0,0,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,,0,1,2006,WD ,Normal
812,144500,848,120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,,,,0,6,2008,ConLD,Normal
813,55993,1044,20,C (all),66.0,8712,Grvl,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044,0,0,0.0,0.0,1,0,2,1,Fa,4,Typ,0,,Basment,1952.0,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,,,Shed,54,6,2010,WD ,Alloca
814,157900,1442,20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442,0,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,1958.0,RFn,1.0,301.0,TA,TA,Y,0,0,275,0,0,0,,,Shed,500,4,2007,COD,Normal
815,116000,1250,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasW,Gd,Y,SBrkr,686,564,0,0.0,1.0,1,1,3,1,Fa,7,Typ,0,,Detchd,1955.0,Unf,1.0,280.0,TA,TA,P,207,0,96,0,0,0,,,,0,7,2006,WD ,Normal
816,224900,1661,20,RL,48.0,12137,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1649.0,1649.0,GasA,Ex,Y,SBrkr,1661,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2.0,598.0,TA,TA,Y,0,34,0,0,0,0,,,,0,5,2010,WD ,Normal
817,137000,1008,20,RL,,11425,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,GasA,Gd,Y,SBrkr,1008,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1.0,275.0,TA,TA,Y,0,0,120,0,0,0,,,,0,7,2006,WD ,Normal
818,271000,1689,20,RL,,13265,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,350.0,1568.0,GasA,Ex,Y,SBrkr,1689,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3.0,857.0,TA,TA,Y,150,59,0,0,0,0,,,,0,7,2008,WD ,Normal
819,155000,1052,80,RL,80.0,8816,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1971.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2010,WD ,Normal
820,224000,1358,120,RL,44.0,6371,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,TA,Y,192,35,0,0,0,0,,,,0,6,2010,New,Partial
821,183000,1640,60,RL,72.0,7226,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,45,0,0,0,0,,,,0,6,2008,WD ,Normal
822,93000,936,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,936,0,0,0.0,0.0,1,0,2,1,TA,4,Min2,0,,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0,32,112,0,0,0,,,,0,2,2009,WD ,Normal
823,225000,1733,60,RL,,12394,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,,,,0,10,2007,WD ,Family
